"customer_id","recency","frequency","amount","rankR","rankF","rankM","score"
"572d8a2ad4cde8471227ed23",108,1,15.12605,"4",1,"2","412"
"572d8c83d2cde8e71fdf3c51",108,1,15.18308,"4",1,"2","412"
"572da311d4cde8cf7727ee29",108,1,16.80672,"4",1,"2","412"
"572da786d4cde8751327ec8f",108,1,13,"4",1,"2","412"
"572dc39cd4cde82d2b27ed5e",108,1,12.22009,"4",1,"2","412"
"572dcf54d3cde85c347bfd6c",108,1,16.80672,"4",1,"2","412"
"572f0b6bd3cde841677bfdb9",107,1,14.23414,"4",1,"2","412"
"572f6f10d4cde8c56727ed49",107,1,15.82502,"4",1,"2","412"
"572f905fd2cde83365df3ccd",107,1,15.87694,"4",1,"2","412"
"572fabc9d3cde8b1097bfef0",101,1,14.28837,"4",1,"2","412"
"572fc2a9d2cde8de0cdf3caa",107,1,16.32872,"4",1,"2","412"
"573023cfd3cde887117bfd4c",106,1,16.80672,"4",1,"2","412"
"57303569d3cde89c2d7bfd22",106,1,17.46463,"4",1,"2","412"
"57305e13d2cde8cb58df3bcc",106,1,15.87694,"4",1,"2","412"
"57306979d2cde82d59df3c19",85,2,17,"4",1,"2","412"
"5730771dd3cde892737bfcca",106,1,15.80199,"4",1,"2","412"
"57307a2dd2cde8cb58df3cda",106,1,17.99386,"4",1,"2","412"
"57307de8d3cde841737bfd66",62,4,16.4916,"4",1,"2","412"
"57308945d3cde8ed737bfd56",106,1,16.80672,"4",1,"2","412"
"573099f1d3cde81917cf7f31",106,1,17.39496,"4",1,"2","412"
"57309bd6d2cde82e18b9c93f",106,1,13.22792,"4",1,"2","412"
"5730a9dfd4cde850446b2985",106,1,15.87694,"4",1,"2","412"
"5730afaed3cde81617cf808f",106,1,12.22856,"4",1,"2","412"
"5730b4edd3cde81d17cf8071",106,1,16.80672,"4",1,"2","412"
"5730ec6fd2cde8cf6eb9c966",106,1,12.59664,"4",1,"2","412"
"5730f968d3cde8a46acf7ff3",106,1,16.33613,"4",1,"2","412"
"57319e95d4cde8a868573a87",105,1,16.80672,"4",1,"2","412"
"5731a0a7d3cde84f29e61d0a",105,1,15.5913,"4",1,"2","412"
"5731f15dd4cde8dd346ddfac",105,1,12.64159,"4",1,"2","412"
"573214ddd4cde8e75b6de0be",105,1,12.95798,"4",1,"2","412"
"57323868d4cde857106ddf94",105,1,17.89839,"4",1,"2","412"
"573241e2d4cde853106ddfe8",105,1,12.48716,"4",1,"2","412"
"5732454bd2cde8ed52ba54c7",105,1,17.09286,"4",1,"2","412"
"5733000fd3cde8c5113c5ce5",104,1,12.60504,"4",1,"2","412"
"5733004ad2cde82c20ba544e",104,1,15.87272,"4",1,"2","412"
"57330dc9d4cde834606de01c",104,1,15.11765,"4",1,"2","412"
"573323e1d4cde887026ddf5a",104,1,16.92032,"4",1,"2","412"
"57334f04d2cde84b6559c5a0",104,1,18.05042,"4",1,"2","412"
"57336b1dd4cde8365e6df2b4",104,1,16.70868,"4",1,"2","412"
"5733724bd4cde8305e6df2ee",104,1,15.90686,"4",1,"2","412"
"57337794d2cde8c52a266c0e",104,1,15.41862,"4",1,"2","412"
"57337fddd3cde8c1183ce6b6",49,2,15.62626,"4",1,"2","412"
"573385b3d2cde8db2a266cb5",104,1,15.4526,"4",1,"2","412"
"5733913fd2cde86645266bd9",104,1,14.81454,"4",1,"2","412"
"57345341d2cde80c63266c72",103,1,15.87596,"4",1,"2","412"
"57345d5cd3cde8b84d3ce635",86,2,16.11765,"4",1,"2","412"
"573489cfd4cde894386df2d5",98,1,16.16426,"4",1,"2","412"
"57349845d2cde87163266caa",103,1,15.87351,"4",1,"2","412"
"5734bc41d2cde83671266c1c",103,1,14.60566,"4",1,"2","412"
"5734bcc2d2cde82334266cb5",103,1,15.9503,"4",1,"2","412"
"5734c611d2cde8d67a266c45",103,1,15.9503,"4",1,"2","412"
"5734cb98d2cde8ec73266cc2",103,1,15.9503,"4",1,"2","412"
"5734db2ed4cde8a4486df2fb",103,1,15.63571,"4",1,"2","412"
"57355e87d4cde88b746df250",102,1,12.60504,"4",1,"2","412"
"5735f0b7d4cde89e3d75fd89",102,1,15.87351,"4",1,"2","412"
"57360cccd3cde87051573ee2",102,1,16.72269,"4",1,"2","412"
"57360f77d4cde8936575fd4a",102,1,16.40534,"4",1,"2","412"
"57361287d4cde8fc6175fdb7",102,1,15.89486,"4",1,"2","412"
"57361bc5d3cde89451573f4b",102,1,13.21938,"4",1,"2","412"
"5736294cd3cde89851574089",80,2,15.36641,"4",1,"2","412"
"57362a1fd3cde89451574025",102,1,12.69881,"4",1,"2","412"
"5736e5e6d2cde83254a82836",101,1,15.05042,"4",1,"2","412"
"5736f33bd4cde8964b75fdc9",101,1,12.70077,"4",1,"2","412"
"573730bed2cde83312a82822",101,1,14.39421,"4",1,"2","412"
"5737637ad3cde8e727573e5d",101,1,15.90686,"4",1,"2","412"
"57385838d4cde8ba3975fdff",100,1,15.9503,"4",1,"2","412"
"5738a63cd3cde8dc37573efb",100,1,13.29191,"4",1,"2","412"
"5738bdf9d4cde8717c75ff2c",100,1,13.39825,"4",1,"2","412"
"5738f441d2cde8cc67a82781",100,1,16.22851,"4",1,"2","412"
"573998a3d4cde8fc1675fe29",55,2,15.90756,"4",1,"2","412"
"5739a628d3cde8723e573f9d",98,1,17.85136,"4",1,"2","412"
"5739ac57d3cde8853d573fb9",99,1,14.35527,"4",1,"2","412"
"573a0f3ad4cde8051e75fdba",99,1,16.51471,"4",1,"2","412"
"573a13c7d3cde84d3b573f80",99,1,17.76839,"4",1,"2","412"
"573a1e57d2cde8771aa82897",99,1,13.24391,"4",1,"2","412"
"573a2fb5d4cde8051e75feb6",99,1,12.38182,"4",1,"2","412"
"573a3559d3cde8545a573f94",46,4,17.39696,"4",1,"2","412"
"573a4c7fd2cde82f42a82845",99,1,14.88694,"4",1,"2","412"
"573b1214d3cde89a5108123d",98,1,12.09244,"4",1,"2","412"
"573b7b88d4cde8e01561bc27",98,1,16.22851,"4",1,"2","412"
"573b808ed2cde85d029b4d05",98,1,15.90394,"4",1,"2","412"
"573b838dd4cde8d81561bc18",98,1,13.45944,"4",1,"2","412"
"573c0f32d3cde8c6424c2d30",97,1,16.22851,"4",1,"2","412"
"573c123ed4cde8843461bbb0",97,1,16.79832,"4",1,"2","412"
"573c3c5cd2cde8875a0d19f1",97,1,12.59664,"4",1,"2","412"
"573c4101d4cde8ad7423997f",90,2,16.12038,"4",1,"2","412"
"573c4809d2cde8895a0d1a65",97,1,16.22851,"4",1,"2","412"
"573c63ebd2cde8407c505d42",97,1,16.07143,"4",1,"2","412"
"573c81c0d4cde8be40335133",88,2,14.79639,"4",1,"2","412"
"573dbcbed4cde8821a763f47",96,1,13.76979,"4",1,"2","412"
"573dc32ed3cde88602405aae",96,1,13.99934,"4",1,"2","412"
"573dd243d2cde8cb76acdb38",96,1,16.15309,"4",1,"2","412"
"573de71bd2cde8d0219496fe",96,1,12.92247,"4",1,"2","412"
"573df247d4cde85f4b798f03",96,1,12.60504,"4",1,"2","412"
"573df527d4cde85d4b798f53",96,1,14.84906,"4",1,"2","412"
"573dffc2d2cde8ba276effe4",96,1,16.44296,"4",1,"2","412"
"573e1421d4cde84767798f49",96,1,16.15309,"4",1,"2","412"
"573e1e14d2cde822436efefc",96,1,16.15309,"4",1,"2","412"
"573ec944d4cde8a610799015",90,2,17.26681,"4",1,"2","412"
"573f2534d3cde80969cd8bfe",95,1,15.12605,"4",1,"2","412"
"573f3c75d2cde8446cc738d7",95,1,12.92163,"4",1,"2","412"
"573f3df7d2cde8486cc738fa",95,1,15.92183,"4",1,"2","412"
"573f46ffd2cde8456cc73983",95,1,17.56891,"4",1,"2","412"
"573f5b0ad2cde85516c738d0",47,3,14.91597,"4",1,"2","412"
"57401f27d2cde89253c7391c",94,1,14.27857,"4",1,"2","412"
"574044a3d3cde85803cd8be4",94,1,13.70246,"4",1,"2","412"
"574046cdd2cde8b976c738f3",94,1,13.12427,"4",1,"2","412"
"57405123d3cde82704cd8c3d",94,1,12.73127,"4",1,"2","412"
"574056c6d3cde82704cd8c6f",94,1,16.13647,"4",1,"2","412"
"5740632ed4cde8a83d55e79d",94,1,15.49101,"4",1,"2","412"
"57406ab1d3cde8bb03cd8d10",94,1,12.20432,"4",1,"2","412"
"5740746bd4cde8f47155e61c",94,1,16.13647,"4",1,"2","412"
"5741c5f7d4cde85e2b55e70d",93,1,16.40534,"4",1,"2","412"
"574294fbd3cde8f519cd8c9c",92,1,13.9916,"4",1,"2","412"
"5742b665d4cde8415255e654",92,1,16.8,"4",1,"2","412"
"5742f896d4cde81573597fbd",92,1,12.60504,"4",1,"2","412"
"57430722d3cde8173ce78aaa",92,1,15.54622,"4",1,"2","412"
"574311c1d3cde81b3ce78b81",92,1,13.66018,"4",1,"2","412"
"57431753d4cde857316ef529",47,2,15.57917,"4",1,"2","412"
"574349ced2cde899147e7302",92,1,16.40534,"4",1,"2","412"
"57435a90d3cde84304e78b66",92,1,16.47085,"4",1,"2","412"
"57441463d4cde86e436ef4ff",91,1,14.73987,"4",1,"2","412"
"57442affd2cde8e27a7e7245",91,1,15.87477,"4",1,"2","412"
"57443e1cd4cde844766ef480",91,1,13.63711,"4",1,"2","412"
"57445987d3cde87c0740d162",91,1,16.44296,"4",1,"2","412"
"57447019d3cde87c0740d2db",91,1,13.70246,"4",1,"2","412"
"5744756fd4cde8391475b16c",91,1,16.37764,"4",1,"2","412"
"574492fdd2cde83e76603da5",91,1,16.37764,"4",1,"2","412"
"5744a4edd2cde86c11bbe7b0",91,1,16.03916,"4",1,"2","412"
"5744ac3ad4cde8466557cbcc",91,1,15.50416,"4",1,"2","412"
"5744b570d2cde86a11bbe884",91,1,16.44296,"4",1,"2","412"
"5744bebad3cde80c53fec0de",91,1,16.79832,"4",1,"2","412"
"5744c173d4cde84b0d57cad7",91,1,14.53333,"4",1,"2","412"
"5744c52fd2cde8c938bbe76c",71,2,17.85294,"4",1,"2","412"
"57459945d2cde881762d2065",90,1,14.49167,"4",1,"2","412"
"57459f38d2cde856762d20aa",90,1,18.05882,"4",1,"2","412"
"5745ac30d2cde85e762d20e7",90,1,13.07563,"4",1,"2","412"
"5745de81d2cde8c4392d20c9",90,1,16.44296,"4",1,"2","412"
"5746049cd3cde8cf1b688023",90,1,15.77815,"4",1,"2","412"
"5746dbe4d3cde83e11ee3556",89,1,16.07143,"4",1,"2","412"
"5746ed8bd4cde88750b124b7",46,2,15.29973,"4",1,"2","412"
"5746fa9fd3cde8f12f3470d9",89,1,16.44296,"4",1,"2","412"
"5746fbacd4cde8c27150aa25",89,1,15.12605,"4",1,"2","412"
"574731f7d4cde8d717a492d5",89,1,13.74532,"4",1,"2","412"
"57474e70d3cde86e7460495d",60,1,15.37913,"4",1,"2","412"
"57481c05d2cde8192c08b975",88,1,14.27857,"4",1,"2","412"
"57485392d2cde81a2c08ba58",88,1,16.80672,"4",1,"2","412"
"57489653d3cde8e32a702366",88,1,16.1141,"4",1,"2","412"
"5748d5d1d2cde8bc38c91019",88,1,16.43351,"4",1,"2","412"
"57495af4d4cde8816f4aa31a",87,1,17.01681,"4",1,"2","412"
"57498fead2cde86720c90f12",87,1,16.43351,"4",1,"2","412"
"574998d4d3cde88930702294",87,1,12.92691,"4",1,"2","412"
"5749b1e3d2cde89e20c90fe4",87,1,16.27029,"4",1,"2","412"
"5749fda5d3cde87e097021f7",87,1,16.43351,"4",1,"2","412"
"574ac86ad4cde8324c4aa3b6",86,1,17.21849,"4",1,"2","412"
"574af17ad2cde8b05fc90f4a",86,1,15.11849,"4",1,"2","412"
"574b5811d4cde8d1064aa2bf",86,1,13.7563,"4",1,"2","412"
"574becabd4cde8d57d4aa3f9",74,2,17.42371,"4",1,"2","412"
"574c5958d4cde8ed564aa436",85,1,15.11849,"4",1,"2","412"
"574c838ed4cde8f21a4aa497",53,4,15.65973,"4",1,"2","412"
"574ca063d3cde8dc237022ad",85,1,13.55857,"4",1,"2","412"
"574d810ed3cde88a09702241",84,1,16.84874,"4",1,"2","412"
"574daf09d3cde8ae227022c6",84,1,14.99167,"4",1,"2","412"
"574e0690d3cde8d179702307",74,2,13.10407,"4",1,"2","412"
"574e7cd7d4cde8d5474aa32d",83,1,16.46387,"4",1,"2","412"
"574e98c1d3cde848107022e5",83,1,17.21849,"4",1,"2","412"
"574ea7c3d2cde8e3342214bb",83,1,13.44538,"4",1,"2","412"
"574ea943d4cde8b0744aa31a",83,1,17.47059,"4",1,"2","412"
"574ec749d4cde8d9744aa3e7",83,1,14.575,"4",1,"2","412"
"574ee6a1d3cde8da41702297",83,1,16.34454,"4",1,"2","412"
"574eefb0d2cde81521221361",83,1,15.91868,"4",1,"2","412"
"574ef255d4cde8982e4aa3bf",83,1,12.72083,"4",1,"2","412"
"574f1ab9d4cde811792a3800",73,2,14.575,"4",1,"2","412"
"574f69f6d4cde845192a3926",83,1,15.40833,"4",1,"2","412"
"57501a46d4cde82f76f2e2c0",82,1,16.07143,"4",1,"2","412"
"57501d24d4cde82576f2e352",82,1,17.85,"4",1,"2","412"
"57504925d2cde8ae45790b80",82,1,15.91409,"4",1,"2","412"
"57504943d4cde8f036f2e29f",82,1,15.96423,"4",1,"2","412"
"57504badd2cde89108790a10",82,1,14.25264,"4",1,"2","412"
"57504c81d3cde8cd5607567a",82,1,16.89201,"4",1,"2","412"
"575155fcd4cde8124bf2e298",81,1,13.37815,"4",1,"2","412"
"5751d0e8d4cde81453f2e284",81,1,16.44456,"4",1,"2","412"
"5752bc0dd4cde80e22f2e390",80,1,15.90104,"4",1,"2","412"
"5752cf0ad4cde8c83ef2e32d",80,1,13.68444,"4",1,"2","412"
"5752f80fd3cde88a71075676",80,1,16.53838,"4",1,"2","412"
"57530671d4cde8725ef2e2d9",80,1,13.78557,"4",1,"2","412"
"57531851d2cde8874c790a21",80,1,15.91868,"4",1,"2","412"
"5753f648d2cde81939790a3f",77,1,13.25113,"4",1,"2","412"
"57540febd3cde8d2730756dc",79,1,12.14,"4",1,"2","412"
"57541c66d3cde8d15a0757ad",79,1,16.00488,"4",1,"2","412"
"5754a0dad3cde86359075873",79,1,16.79832,"4",1,"2","412"
"5754e12dd3cde85e27075678",78,1,15.47139,"4",1,"2","412"
"57552b0dd2cde8f56b790ac4",78,1,12.94346,"4",1,"2","412"
"57557e41d2cde87d4f84c1b4",78,1,12.67123,"4",1,"2","412"
"5755c9aed3cde83720e314a9",78,1,13.10993,"4",1,"2","412"
"57568397d4cde81f338022f8",77,1,12.32667,"4",1,"2","412"
"57569af5d3cde8d068e314c8",77,1,15.91409,"4",1,"2","412"
"5756dec3d2cde846225e6e29",77,1,17.30532,"4",1,"2","412"
"5756f845d3cde84e58e313fd",77,1,16.63866,"4",1,"2","412"
"5756ff62d3cde80059e31441",77,1,14.27503,"4",1,"2","412"
"5757062ad3cde8fe58e314cc",77,1,15.96683,"4",1,"2","412"
"57572acdd4cde8f34c802459",77,1,15.91409,"4",1,"2","412"
"5757fd23d3cde8aa56e313f2",63,2,16.163,"4",1,"2","412"
"57586d41d3cde8ba41e3144d",76,1,15.83904,"4",1,"2","412"
"575876e6d3cde82453e313ed",76,1,15.96683,"4",1,"2","412"
"57588dddd3cde8c941e314e4",76,1,17.72773,"4",1,"2","412"
"57590a56d3cde8e47be31526",75,1,15.5042,"4",1,"2","412"
"57593ee4d2cde8c1025e6de0",75,1,14.35821,"4",1,"2","412"
"57595540d2cde8442d5e6cea",75,1,17.10316,"4",1,"2","412"
"5759742dd4cde8424f50461b",75,1,15.9172,"4",1,"2","412"
"57599e51d2cde86d07980572",75,1,15.83626,"4",1,"2","412"
"5759c2cdd3cde8d2766797c0",71,1,14.1589,"4",1,"2","412"
"575ac0f9d4cde86f7c504707",74,1,12.13847,"4",1,"2","412"
"575aca9fd2cde8a9079805f7",74,1,17.22689,"4",1,"2","412"
"575aea5cd4cde8844c504668",63,2,17.57047,"4",1,"2","412"
"575b1925d4cde8bb7ee237df",74,1,13.18633,"4",1,"2","412"
"575b194dd3cde8fe5e1ff84b",74,1,17.41989,"4",1,"2","412"
"575b27cbd2cde8f9732f1803",54,2,13.61345,"4",1,"2","412"
"575b313dd3cde8175f1ff92c",67,2,13.23352,"4",1,"2","412"
"575bc8b1d2cde8227e2f188d",73,1,17.61345,"4",1,"2","412"
"575bdce4d2cde8e4312f176b",73,1,13.43697,"4",1,"2","412"
"575bec16d2cde8df312f1895",73,1,12.60379,"4",1,"2","412"
"575c03c1d4cde82f6de237d8",73,1,12.79545,"4",1,"2","412"
"575c1088d3cde80d481ff856",73,1,16.26933,"4",1,"2","412"
"575c29f1d4cde8c56ce23856",73,1,18.0395,"4",1,"2","412"
"575c2f3dd3cde8e5471ff9a1",73,1,12.87733,"4",1,"2","412"
"575d3886d3cde8844c1ff938",72,1,12.80335,"4",1,"2","412"
"575d53f1d4cde8642fe238ab",72,1,15.74451,"4",1,"2","412"
"575d7d8dd3cde8061d1ff83e",72,1,15.2092,"4",1,"2","412"
"575da5c3d3cde8305c1ff858",72,1,13.84468,"4",1,"2","412"
"575db04dd2cde8fd722f185c",72,1,15.73402,"4",1,"2","412"
"575db1a1d4cde8c734e237e1",72,1,13.78151,"4",1,"2","412"
"575dc67bd2cde8f8722f18a9",72,1,17.55531,"4",1,"2","412"
"575df101d3cde8001c1ff7e3",72,1,12.60504,"4",1,"2","412"
"575e63a3d2cde84e1e2f1886",71,1,13.09961,"4",1,"2","412"
"575e9210d2cde84c5436859e",71,1,15.03361,"4",1,"2","412"
"575ea8c0d4cde89810b06e49",71,1,14.52941,"4",1,"2","412"
"575eaf56d3cde83d327aea35",56,1,17.87461,"4",1,"2","412"
"575eb010d2cde84c54368698",71,1,12.81513,"4",1,"2","412"
"575eb63fd3cde888697ae852",71,1,12.58569,"4",1,"2","412"
"575ec140d3cde8b9727ae83f",71,1,12.41542,"4",1,"2","412"
"575eca58d3cde8b5697ae8fc",71,1,12.96968,"4",1,"2","412"
"575ed18ed4cde898691efaf9",71,1,16.24603,"4",1,"2","412"
"575eed60d4cde8227653d462",71,1,14.17927,"4",1,"2","412"
"575f250ad2cde84e7b186785",71,1,14.17927,"4",1,"2","412"
"575f9ff2d4cde8203053d432",57,2,14.95798,"4",1,"2","412"
"575fb5d4d3cde84146114a88",70,1,12.60504,"4",1,"2","412"
"575fb735d4cde8535653d38c",70,1,13.11845,"4",1,"2","412"
"575fe2e3d3cde8a7681149f9",70,1,16.31933,"4",1,"2","412"
"575fe9c9d4cde8b70a53d37d",70,1,12.42017,"4",1,"2","412"
"575fec26d3cde8c968114a5f",59,2,16.27765,"4",1,"2","412"
"575ff4aed2cde89a4c186733",70,1,14.70442,"4",1,"2","412"
"57602ee0d2cde854025b306d",70,1,12.30648,"4",1,"2","412"
"57603174d3cde81755f1caef",70,1,16.79832,"4",1,"2","412"
"576038eed3cde81355f1cb05",70,1,13.11845,"4",1,"2","412"
"576049acd3cde8937ff1ca57",70,1,16.28287,"4",1,"2","412"
"57611c3fd3cde89948f1c9f7",69,1,17.78151,"4",1,"2","412"
"5761b145d3cde82f65174221",69,1,12.54668,"4",1,"2","412"
"5761c5e7d3cde84f65174289",68,1,15.28052,"4",1,"2","412"
"57627701d4cde816331fb06e",58,2,14.62373,"4",1,"2","412"
"576286e6d3cde8da11174357",68,1,15.9172,"4",1,"2","412"
"5762f81fd3cde80d7f174369",68,1,15.9172,"4",1,"2","412"
"5763e013d2cde846285aa47a",67,1,12.60504,"4",1,"2","412"
"5763fb5dd4cde8b2131fbd13",67,1,12.50132,"4",1,"2","412"
"57640f31d2cde854285aa5ac",67,1,14.16667,"4",1,"2","412"
"57641726d2cde83b285ab0bd",67,1,15.96941,"4",1,"2","412"
"57642418d4cde8cd4c1fb0c3",67,1,12.73376,"4",1,"2","412"
"57647c51d3cde8b9701742d3",67,1,16.79832,"4",1,"2","412"
"5765381ed3cde86c42174253",66,1,15.37913,"4",1,"2","412"
"5765437bd2cde804685aa546",66,1,16.47059,"4",1,"2","412"
"57655d16d2cde8ba335aa3ee",66,1,15.12049,"4",1,"2","412"
"57656823d3cde8ab4217434d",66,1,15.05601,"4",1,"2","412"
"57664195d4cde844131fafd4",65,1,17.85714,"4",1,"2","412"
"576671aad3cde8cc63174292",65,1,15.12049,"4",1,"2","412"
"57667b71d4cde84a691fb01c",65,1,16.2121,"4",1,"2","412"
"57669e40d4cde8036a1fb0b5",65,1,15.65009,"4",1,"2","412"
"57670bbbd2cde830345aa4d9",65,1,17.41176,"4",1,"2","412"
"57677c68d2cde83c475aa576",64,1,13.33333,"4",1,"2","412"
"5767b35bd2cde82e765aa42c",55,2,13.6208,"4",1,"2","412"
"5767d42ad2cde8bb755aa4f1",64,1,15.98404,"4",1,"2","412"
"5767e8dad3cde80165174287",64,1,15.04202,"4",1,"2","412"
"5768201dd4cde8770f5888ea",64,1,16.42133,"4",1,"2","412"
"576824a6d2cde89952a7bdf7",64,1,12.84034,"4",1,"2","412"
"5768250ed4cde8760f58897a",64,1,16.32156,"4",1,"2","412"
"57682eeed4cde8e039588834",64,1,15.37913,"4",1,"2","412"
"57683e29d2cde8487ca7bd46",64,1,16.42133,"4",1,"2","412"
"57686349d4cde8dc5e5888be",64,1,17.91116,"4",1,"2","412"
"57692f6dd4cde8ef195889a0",63,1,16.79832,"4",1,"2","412"
"57694013d2cde85c59a7bd5a",63,1,15.31562,"4",1,"2","412"
"57694627d4cde86e585887ba",63,1,15.00159,"4",1,"2","412"
"57694ee0d3cde86a0b7f320d",63,1,16.42133,"4",1,"2","412"
"57695ccbd4cde85759588891",63,1,16.80672,"4",1,"2","412"
"576977efd3cde812557f324a",63,1,14.23182,"4",1,"2","412"
"57698412d3cde812557f3313",63,1,14.15833,"4",1,"2","412"
"5769a524d3cde801087f326e",63,1,15.18487,"4",1,"2","412"
"576a52bfd2cde8fb07a7bd0c",62,1,12.23529,"4",1,"2","412"
"576a9101d2cde8e145a7bc76",62,1,12.30648,"4",1,"2","412"
"576a9879d4cde8d77b588943",56,11,16.5661,"4",1,"2","412"
"576a9e59d2cde80645a7bc86",62,1,16.20857,"4",1,"2","412"
"576ade53d2cde82205a7bd6a",62,1,13.94735,"4",1,"2","412"
"576b05d3d3cde831597f3172",62,1,14.45638,"4",1,"2","412"
"576b1167d3cde831597f318d",62,1,16.42133,"4",1,"2","412"
"576bbc98d3cde8591e7f310f",61,1,17.9367,"4",1,"2","412"
"576c5593d4cde85f6b6e3cdd",61,1,17.9367,"4",1,"2","412"
"576cf3c7d2cde8b838f01136",60,1,17.93207,"4",1,"2","412"
"576d37d0d2cde83470240320",60,1,17.81513,"4",1,"2","412"
"576d859dd4cde84c592c89e7",60,1,17.46044,"4",1,"2","412"
"576db4c2d2cde8f75610e2c0",60,1,14.3436,"4",1,"2","412"
"576e1e04d4cde8b3582c8b28",59,1,17.93207,"4",1,"2","412"
"576e501ed3cde84115388a82",59,1,17.93207,"4",1,"2","412"
"576e5ac5d2cde8ea7a10e427",59,1,17.93207,"4",1,"2","412"
"576e725ad4cde822312c8aa0",59,1,17.718,"4",1,"2","412"
"576eb7bfd3cde85045388ac0",59,1,12.15643,"4",1,"2","412"
"576ebe81d2cde8ad0710e21f",59,1,12.80135,"4",1,"2","412"
"576ef4b9d3cde8061e388977",59,1,14.10084,"4",1,"2","412"
"576fa619d3cde8c643388a25",58,1,17.49185,"4",1,"2","412"
"576fb9ebd4cde8b9762c8b09",58,1,17.57983,"4",1,"2","412"
"576fc4fcd2cde8d17610e280",58,1,15.81885,"4",1,"2","412"
"576fed31d4cde8bf442c89d9",58,1,13.85714,"4",1,"2","412"
"576feee2d2cde8be7610e287",58,1,14.75959,"4",1,"2","412"
"57702f2bd3cde8ed7838896e",58,1,17.45635,"4",1,"2","412"
"57704bc5d2cde8265010e41a",58,1,18.06722,"4",1,"2","412"
"5770512dd3cde8ed78388a37",58,1,14.76309,"4",1,"2","412"
"5770ebded2cde8b71ec19a9b",57,1,16.06723,"4",1,"2","412"
"57712577d4cde85e03e392d7",57,1,13.54038,"4",1,"2","412"
"577132f8d2cde8424ec19b75",57,1,16.53542,"4",1,"2","412"
"57714003d4cde8343be391c0",47,2,15.37395,"4",1,"2","412"
"577140ecd2cde8724ec19bb1",57,1,18.05718,"4",1,"2","412"
"577163d8d2cde8db07c19be1",57,1,16.31933,"4",1,"2","412"
"57716724d2cde8e707c19c19",57,1,13.43697,"4",1,"2","412"
"57717bc6d4cde89461e3932a",57,1,13.43697,"4",1,"2","412"
"577191d7d4cde8f409e39236",57,1,16.07261,"4",1,"2","412"
"5771aab0d3cde845425bfdc8",57,1,12.60504,"4",1,"2","412"
"57722382d3cde83b695bfc0b",56,1,17.55531,"4",1,"2","412"
"57722e57d2cde8984bc19c01",56,1,13.44538,"4",1,"2","412"
"5772314bd3cde85e695bfc9a",56,1,14.04224,"4",1,"2","412"
"5772628dd3cde846155bfcbc",56,1,17.14286,"4",1,"2","412"
"57727618d3cde845155bfd11",56,1,15.10072,"4",1,"2","412"
"57728848d4cde8aa56e39335",56,1,15.9601,"4",1,"2","412"
"5772cb13d4cde8343ee39334",56,1,14.6969,"4",1,"2","412"
"5772db49d3cde8277f5bfd25",56,1,15.61331,"4",1,"2","412"
"5773721ad4cde8a165e393bc",55,1,16.39496,"4",1,"2","412"
"57737812d4cde82e66e39374",55,1,17.44638,"4",1,"2","412"
"57738dc6d3cde86c4f5bfc04",55,1,13.95511,"4",1,"2","412"
"57740ac7d3cde8403e5bfc76",55,1,12.16393,"4",1,"2","412"
"57740d28d2cde86c36c19b0c",55,1,15.468,"4",1,"2","412"
"577410a4d3cde8813e5bfce9",52,2,17.7,"4",1,"2","412"
"57741ffbd3cde88a3e5bfd8e",55,1,15.53389,"4",1,"2","412"
"5774209ed3cde8373e5bfd72",55,1,14.4958,"4",1,"2","412"
"57743095d2cde8ab43c19b74",55,1,17.87461,"4",1,"2","412"
"57743487d4cde81c43e3924b",55,1,16.87635,"4",1,"2","412"
"57743624d3cde842695bfc15",55,1,15.96639,"4",1,"2","412"
"577441bdd3cde8a8685bfce6",55,1,14.89551,"4",1,"2","412"
"5774fa1bd3cde812115bfcd3",54,1,15.39167,"4",1,"2","412"
"57751e83d4cde8d10de39285",54,1,12.23567,"4",1,"2","412"
"57752a4cd4cde83c28e392a9",54,1,12.76471,"4",1,"2","412"
"57753b40d4cde8ba52e3928b",54,1,12.38655,"4",1,"2","412"
"5775568ed4cde84c52e393b3",54,1,17.86397,"4",1,"2","412"
"57755ae4d4cde88f03e3921a",54,1,14.06182,"4",1,"2","412"
"57758c53d4cde8cf15e39324",54,1,14.98319,"4",1,"2","412"
"5776281bd2cde8ae28c19bdd",53,1,17.88813,"4",1,"2","412"
"5776383cd3cde843385bfda8",53,1,15.12605,"4",1,"2","412"
"5776bc93d4cde84646e39290",53,1,17.87819,"4",1,"2","412"
"5776c044d2cde8992dc19b51",53,1,12.66482,"4",1,"2","412"
"5777a2a6d2cde89e2bc19ba2",52,1,15.45717,"4",1,"2","412"
"5777a96dd3cde8f0135bfe13",52,2,17.20339,"4",1,"2","412"
"5777e3e9d2cde84b45c19a72",52,1,18.03269,"4",1,"2","412"
"5778dc1fd3cde8ff6d5bfc28",51,1,15.47661,"4",1,"2","412"
"57790c59d2cde86d62c19b7c",51,1,17.47199,"4",1,"2","412"
"57796309d2cde8496cc19a4a",51,1,16.36662,"4",1,"2","412"
"577987add2cde8f952c19b94",51,1,14.70056,"4",1,"2","412"
"57799f96d4cde80534e392b3",51,1,14.95137,"4",1,"2","412"
"577a1f86d4cde82c5ce39297",50,1,13.78633,"4",1,"2","412"
"577a55ead3cde8a842a058dd",50,1,12.60504,"4",1,"2","412"
